t,x,y
-8.02380,154.18512,-9.91282
-8.02580,153.69547,-9.92062
-8.02780,153.20587,-9.92837
-8.02980,152.71677,-9.93608
-8.03180,152.22729,-9.94376
-8.03380,151.73793,-9.95140
-8.03580,151.24844,-9.95902
-8.03780,150.75946,-9.96659
-8.03980,150.27051,-9.97413
-8.04180,149.78108,-9.98165
-8.04380,149.29179,-9.98912
-8.04580,148.80252,-9.99656
-8.04781,148.31319,-10.00397
-8.04980,147.82452,-10.01134
-8.05181,147.33524,-10.01868
-8.05381,146.84616,-10.02598
-8.05581,146.35745,-10.03324
-8.05781,145.86844,-10.04048
-8.05980,145.37993,-10.04768
-8.06181,144.89093,-10.05484
-8.06381,144.40207,-10.06197
-8.06581,143.91315,-10.06907
-8.06781,143.42493,-10.07612
-8.06981,142.93611,-10.08316
-8.07181,142.44746,-10.09014
-8.07381,141.95889,-10.09710
-8.07581,141.47064,-10.10402
-8.07781,140.98227,-10.11090
-8.07981,140.49426,-10.11775
-8.08181,140.00595,-10.12455
-8.08381,139.51752,-10.13134
-8.08581,139.02974,-10.13809
-8.08781,138.54163,-10.14480
-8.08981,138.05351,-10.15148
-8.09181,137.56543,-10.15812
-8.09381,137.07796,-10.16472
-8.09581,136.59000,-10.17130
-8.09781,136.10277,-10.17783
-8.09981,135.61511,-10.18433
-8.10181,135.12744,-10.19080
-8.10381,134.63998,-10.19722
-8.10581,134.15294,-10.20362
-8.10781,133.66553,-10.20998
-8.10981,133.17831,-10.21631
-8.11181,132.69160,-10.22259
-8.11381,132.20444,-10.22885
-8.11581,131.71797,-10.23506
-8.11781,131.23105,-10.24124
-8.11981,130.74423,-10.24740
-8.12181,130.25748,-10.25351
-8.12381,129.77090,-10.25959
-8.12581,129.28493,-10.26561
-8.12781,128.79834,-10.27164
-8.12981,128.31259,-10.27760
-8.13181,127.82645,-10.28353
-8.13381,127.34042,-10.28944
-8.13581,126.85490,-10.29530
-8.13781,126.36909,-10.30112
-8.13981,125.88335,-10.30693
-8.14182,125.39749,-10.31269
-8.14381,124.91257,-10.31840
-8.14581,124.42722,-10.32409
-8.14781,123.94235,-10.32973
-8.14981,123.45726,-10.33535
-8.15182,122.97235,-10.34093
-8.15382,122.48743,-10.34647
-8.15582,122.00308,-10.35198
-8.15782,121.51842,-10.35746
-8.15982,121.03398,-10.36289
-8.16182,120.55006,-10.36829
-8.16382,120.06583,-10.37365
-8.16582,119.58226,-10.37898
-8.16782,119.09826,-10.38428
-8.16982,118.61431,-10.38953
-8.17182,118.13076,-10.39476
-8.17382,117.64764,-10.39994
-8.17582,117.16423,-10.40509
-8.17782,116.68106,-10.41020
-8.17982,116.19801,-10.41528
-8.18182,115.71535,-10.42032
-8.18382,115.23268,-10.42533
-8.18582,114.75053,-10.43029
-8.18782,114.26802,-10.43522
-8.18982,113.78551,-10.44013
-8.19182,113.30389,-10.44499
-8.19382,112.82191,-10.44982
-8.19582,112.34002,-10.45461
-8.19782,111.85832,-10.45936
-8.19982,111.37690,-10.46408
-8.20182,110.89590,-10.46875
-8.20382,110.41507,-10.47340
-8.20582,109.93414,-10.47801
-8.20782,109.45330,-10.48258
-8.20982,108.97260,-10.48712
-8.21182,108.49247,-10.49162
-8.21382,108.01234,-10.49609
-8.21582,107.53208,-10.50051
-8.21782,107.05211,-10.50490
-8.21982,106.57272,-10.50926
-8.22182,106.09369,-10.51358
-8.22382,105.61408,-10.51786
-8.22582,105.13492,-10.52211
-8.22782,104.65596,-10.52632
-8.22982,104.17705,-10.53050
-8.23182,103.69882,-10.53463
-8.23382,103.22041,-10.53874
-8.23582,102.74216,-10.54280
-8.23782,102.26455,-10.54682
-8.23982,101.78664,-10.55081
-8.24182,101.30934,-10.55477
-8.24382,100.83189,-10.55869
-8.24582,100.35458,-10.56258
-8.24783,99.87748,-10.56643
-8.24982,99.40113,-10.57024
-8.25183,98.92447,-10.57401
-8.25383,98.44800,-10.57775
-8.25583,97.97224,-10.58144
-8.25783,97.49628,-10.58510
-8.25983,97.02020,-10.58874
-8.26183,96.54517,-10.59233
-8.26383,96.06977,-10.59588
-8.26583,95.59470,-10.59940
-8.26783,95.12019,-10.60287
-8.26983,94.64541,-10.60632
-8.27183,94.17091,-10.60973
-8.27383,93.69711,-10.61309
-8.27583,93.22286,-10.61644
-8.27783,92.74916,-10.61974
-8.27983,92.27607,-10.62299
-8.28183,91.80272,-10.62622
-8.28383,91.32955,-10.62941
-8.28583,90.85675,-10.63256
-8.28783,90.38452,-10.63567
-8.28983,89.91210,-10.63875
-8.29183,89.44046,-10.64179
-8.29383,88.96837,-10.64479
-8.29583,88.49668,-10.64776
-8.29783,88.02577,-10.65068
-8.29983,87.55458,-10.65358
-8.30183,87.08374,-10.65644
-8.30383,86.61296,-10.65927
-8.30583,86.14251,-10.66206
-8.30783,85.67274,-10.66479
-8.30983,85.20331,-10.66750
-8.31183,84.73375,-10.67017
-8.31383,84.26415,-10.67282
-8.31583,83.79507,-10.67541
-8.31783,83.32661,-10.67797
-8.31983,82.85803,-10.68049
-8.32183,82.38957,-10.68299
-8.32383,81.92141,-10.68544
-8.32583,81.45414,-10.68785
-8.32783,80.98691,-10.69023
-8.32983,80.51970,-10.69256
-8.33183,80.05261,-10.69488
-8.33383,79.58591,-10.69714
-8.33583,79.11942,-10.69937
-8.33783,78.65369,-10.70156
-8.33983,78.18773,-10.70373
-8.34184,77.72224,-10.70584
-8.34383,77.25716,-10.70793
-8.34583,76.79221,-10.70997
-8.34783,76.32794,-10.71198
-8.34983,75.86336,-10.71395
-8.35184,75.39919,-10.71589
-8.35384,74.93520,-10.71779
-8.35583,74.47208,-10.71965
-8.35784,74.00868,-10.72147
-8.35984,73.54576,-10.72326
-8.36184,73.08295,-10.72501
-8.36384,72.62090,-10.72673
-8.36584,72.15876,-10.72840
-8.36784,71.69740,-10.73003
-8.36984,71.23582,-10.73164
-8.37184,70.77465,-10.73320
-8.37384,70.31434,-10.73472
-8.37584,69.85354,-10.73622
-8.37784,69.39325,-10.73768
-8.37984,68.93324,-10.73909
-8.38184,68.47411,-10.74047
-8.38384,68.01479,-10.74181
-8.38584,67.55603,-10.74311
-8.38784,67.09742,-10.74438
-8.38984,66.63882,-10.74561
-8.39184,66.18083,-10.74681
-8.39384,65.72352,-10.74797
-8.39584,65.26605,-10.74908
-8.39784,64.80887,-10.75016
-8.39984,64.35256,-10.75121
-8.40184,63.89606,-10.75222
-8.40384,63.44033,-10.75319
-8.40584,62.98456,-10.75413
-8.40784,62.52919,-10.75501
-8.40984,62.07399,-10.75588
-8.41184,61.61926,-10.75670
-8.41384,61.16518,-10.75749
-8.41584,60.71104,-10.75824
-8.41784,60.25770,-10.75895
-8.41984,59.80429,-10.75963
-8.42184,59.35125,-10.76025
-8.42384,58.89886,-10.76085
-8.42584,58.44655,-10.76142
-8.42784,57.99437,-10.76196
-8.42984,57.54272,-10.76244
-8.43184,57.09184,-10.76289
-8.43384,56.64091,-10.76330
-8.43584,56.19061,-10.76368
-8.43784,55.74039,-10.76402
-8.43984,55.29039,-10.76432
-8.44184,54.84081,-10.76458
-8.44384,54.39207,-10.76481
-8.44584,53.94324,-10.76501
-8.44785,53.49480,-10.76516
-8.44984,53.04706,-10.76528
-8.45185,52.59933,-10.76535
-8.45385,52.15194,-10.76540
-8.45584,51.70533,-10.76540
-8.45785,51.25876,-10.76537
-8.45985,50.81250,-10.76530
-8.46185,50.36705,-10.76519
-8.46385,49.92147,-10.76505
-8.46585,49.47650,-10.76488
-8.46785,49.03162,-10.76466
-8.46985,48.58774,-10.76440
-8.47185,48.14362,-10.76411
-8.47385,47.70058,-10.76378
-8.47585,47.25738,-10.76341
-8.47785,46.81464,-10.76301
-8.47985,46.37258,-10.76257
-8.48185,45.93060,-10.76209
-8.48385,45.48886,-10.76158
-8.48585,45.04774,-10.76102
-8.48785,44.60681,-10.76043
-8.48985,44.16683,-10.75980
-8.49185,43.72709,-10.75914
-8.49385,43.28737,-10.75844
-8.49585,42.84815,-10.75770
-8.49785,42.40945,-10.75693
-8.49985,41.97128,-10.75612
-8.50185,41.53319,-10.75527
-8.50385,41.09554,-10.75439
-8.50585,40.65830,-10.75346
-8.50785,40.22184,-10.75251
-8.50985,39.78593,-10.75150
-8.51185,39.34995,-10.75047
-8.51385,38.91432,-10.74940
-8.51585,38.47920,-10.74828
-8.51785,38.04449,-10.74714
-8.51985,37.61063,-10.74595
-8.52185,37.17664,-10.74474
-8.52385,36.74316,-10.74347
-8.52585,36.31049,-10.74218
-8.52785,35.87787,-10.74086
-8.52985,35.44603,-10.73948
-8.53185,35.01433,-10.73808
-8.53385,34.58291,-10.73664
-8.53585,34.15194,-10.73515
-8.53785,33.72185,-10.73364
-8.53985,33.29184,-10.73209
-8.54185,32.86221,-10.73050
-8.54386,32.43300,-10.72886
-8.54585,32.00485,-10.72720
-8.54786,31.57652,-10.72550
-8.54985,31.14891,-10.72376
-8.55186,30.72161,-10.72199
-8.55386,30.29459,-10.72018
-8.55585,29.86861,-10.71831
-8.55786,29.44238,-10.71644
-8.55986,29.01685,-10.71451
-8.56186,28.59166,-10.71255
-8.56386,28.16740,-10.71054
-8.56586,27.74300,-10.70852
-8.56786,27.31960,-10.70644
-8.56986,26.89628,-10.70433
-8.57186,26.47343,-10.70219
-8.57386,26.05090,-10.70001
-8.57586,25.62935,-10.69778
-8.57786,25.20781,-10.69552
-8.57986,24.78676,-10.69324
-8.58186,24.36662,-10.69090
-8.58386,23.94650,-10.68853
-8.58586,23.52734,-10.68613
-8.58786,23.10815,-10.68368
-8.58986,22.68937,-10.68121
-8.59186,22.27108,-10.67869
-8.59386,21.85326,-10.67616
-8.59586,21.43648,-10.67356
-8.59786,21.01969,-10.67092
-8.59986,20.60373,-10.66826
-8.60186,20.18781,-10.66558
-8.60386,19.77241,-10.66284
-8.60586,19.35802,-10.66006
-8.60786,18.94357,-10.65725
-8.60986,18.52961,-10.65440
-8.61186,18.11621,-10.65152
-8.61386,17.70365,-10.64860
-8.61586,17.29112,-10.64565
-8.61786,16.87963,-10.64264
-8.61986,16.46808,-10.63962
-8.62186,16.05701,-10.63655
-8.62386,15.64672,-10.63345
-8.62586,15.23738,-10.63031
-8.62786,14.82749,-10.62714
-8.62986,14.41862,-10.62391
-8.63186,14.01055,-10.62066
-8.63386,13.60248,-10.61738
-8.63586,13.19542,-10.61405
-8.63786,12.78841,-10.61069
-8.63986,12.38198,-10.60728
-8.64186,11.97591,-10.60385
-8.64386,11.57083,-10.60039
-8.64586,11.16598,-10.59689
-8.64787,10.76160,-10.59334
-8.64987,10.35752,-10.58977
-8.65187,9.95453,-10.58615
-8.65387,9.55179,-10.58250
-8.65586,9.14989,-10.57880
-8.65787,8.74805,-10.57507
-8.65987,8.34653,-10.57132
-8.66187,7.94614,-10.56752
-8.66387,7.54590,-10.56368
-8.66587,7.14616,-10.55980
-8.66787,6.74677,-10.55588
-8.66987,6.34811,-10.55194
-8.67187,5.95061,-10.54796
-8.67387,5.55277,-10.54396
-8.67587,5.15599,-10.53988
-8.67787,4.75957,-10.53580
-8.67987,4.36344,-10.53167
-8.68187,3.96826,-10.52752
-8.68387,3.57333,-10.52331
-8.68587,3.17882,-10.51908
-8.68787,2.78513,-10.51480
-8.68987,2.39207,-10.51050
-8.69187,1.99962,-10.50616
-8.69387,1.60727,-10.50178
-8.69587,1.21553,-10.49736
-8.69787,0.82440,-10.49290
-8.69987,0.43369,-10.48841
-8.70187,0.04396,-10.48389
-8.70387,-0.34550,-10.47931
-8.70587,-0.73438,-10.47472
-8.70787,-1.12247,-10.47010
-8.70987,-1.51028,-10.46542
-8.71187,-1.89721,-10.46071
-8.71387,-2.28410,-10.45598
-8.71587,-2.67022,-10.45118
-8.71787,-3.05574,-10.44637
-8.71987,-3.44061,-10.44152
-8.72187,-3.82526,-10.43664
-8.72387,-4.20892,-10.43170
-8.72587,-4.59199,-10.42675
-8.72787,-4.97491,-10.42176
-8.72987,-5.35709,-10.41672
-8.73187,-5.73845,-10.41166
-8.73387,-6.11947,-10.40655
-8.73587,-6.50003,-10.40140
-8.73787,-6.87964,-10.39623
-8.73987,-7.25921,-10.39104
-8.74187,-7.63779,-10.38578
-8.74387,-8.01578,-10.38051
-8.74587,-8.39348,-10.37519
-8.74788,-8.77035,-10.36981
-8.74987,-9.14658,-10.36443
-8.75187,-9.52246,-10.35900
-8.75388,-9.89786,-10.35354
-8.75588,-10.27260,-10.34804
-8.75788,-10.64639,-10.34251
-8.75988,-11.01990,-10.33695
-8.76188,-11.39250,-10.33134
-8.76388,-11.76488,-10.32570
-8.76588,-12.13696,-10.32002
-8.76788,-12.50758,-10.31431
-8.76988,-12.87825,-10.30857
-8.77188,-13.24814,-10.30279
-8.77388,-13.61771,-10.29696
-8.77588,-13.98628,-10.29109
-8.77788,-14.35440,-10.28522
-8.77988,-14.72154,-10.27930
-8.78188,-15.08853,-10.27333
-8.78388,-15.45496,-10.26733
-8.78588,-15.82093,-10.26131
-8.78788,-16.18574,-10.25525
-8.78988,-16.55029,-10.24913
-8.79188,-16.91422,-10.24301
-8.79388,-17.27753,-10.23682
-8.79588,-17.63999,-10.23062
-8.79788,-18.00196,-10.22439
-8.79988,-18.36343,-10.21810
-8.80188,-18.72440,-10.21178
-8.80388,-19.08469,-10.20543
-8.80588,-19.44447,-10.19905
-8.80788,-19.80317,-10.19264
-8.80988,-20.16167,-10.18617
-8.81188,-20.51961,-10.17968
-8.81388,-20.87627,-10.17315
-8.81588,-21.23308,-10.16659
-8.81788,-21.58849,-10.16000
-8.81988,-21.94379,-10.15338
-8.82188,-22.29853,-10.14671
-8.82388,-22.65263,-10.14000
-8.82588,-23.00582,-10.13326
-8.82788,-23.35865,-10.12650
-8.82988,-23.71090,-10.11970
-8.83188,-24.06237,-10.11284
-8.83388,-24.41306,-10.10598
-8.83588,-24.76344,-10.09907
-8.83788,-25.11270,-10.09212
-8.83988,-25.46177,-10.08514
-8.84188,-25.81013,-10.07812
-8.84388,-26.15769,-10.07108
-8.84588,-26.50464,-10.06400
-8.84789,-26.85108,-10.05687
-8.84989,-27.19698,-10.04972
-8.85188,-27.54166,-10.04252
-8.85389,-27.88620,-10.03531
-8.85588,-28.22984,-10.02807
-8.85789,-28.57301,-10.02076
-8.85989,-28.91566,-10.01344
-8.86189,-29.25780,-10.00607
-8.86389,-29.59857,-9.99868
-8.86589,-29.93908,-9.99125
-8.86789,-30.27918,-9.98377
-8.86989,-30.61816,-9.97627
-8.87189,-30.95691,-9.96874
-8.87389,-31.29456,-9.96118
-8.87589,-31.63190,-9.95359
-8.87789,-31.96864,-9.94593
-8.87989,-32.30460,-9.93826
-8.88189,-32.63993,-9.93055
-8.88389,-32.97429,-9.92281
-8.88589,-33.30843,-9.91504
-8.88789,-33.64141,-9.90723
-8.88989,-33.97422,-9.89940
-8.89189,-34.30619,-9.89152
-8.89389,-34.63721,-9.88361
-8.89589,-34.96797,-9.87565
-8.89789,-35.29773,-9.86766
-8.89989,-35.62710,-9.85966
-8.90189,-35.95557,-9.85163
-8.90389,-36.28366,-9.84355
-8.90589,-36.61101,-9.83541
-8.90789,-36.93747,-9.82728
-8.90989,-37.26337,-9.81911
-8.91189,-37.58836,-9.81087
-8.91389,-37.91304,-9.80262
-8.91589,-38.23672,-9.79433
-8.91789,-38.56013,-9.78602
-8.91989,-38.88228,-9.77766
-8.92189,-39.20419,-9.76929
-8.92389,-39.52537,-9.76085
-8.92589,-39.84554,-9.75241
-8.92789,-40.16535,-9.74392
-8.92989,-40.48445,-9.73539
-8.93189,-40.80265,-9.72685
-8.93389,-41.12034,-9.71825
-8.93589,-41.43750,-9.70963
-8.93789,-41.75377,-9.70096
-8.93989,-42.06905,-9.69227
-8.94189,-42.38398,-9.68358
-8.94389,-42.69800,-9.67480
-8.94589,-43.01159,-9.66602
-8.94790,-43.32459,-9.65721
-8.94989,-43.63637,-9.64835
-8.95189,-43.94774,-9.63944
-8.95390,-44.25862,-9.63052
-8.95590,-44.56876,-9.62157
-8.95790,-44.87782,-9.61257
-8.95990,-45.18666,-9.60356
-8.96189,-45.49408,-9.59451
-8.96390,-45.80121,-9.58542
-8.96590,-46.10772,-9.57631
-8.96790,-46.41364,-9.56714
-8.96990,-46.71843,-9.55797
-8.97190,-47.02272,-9.54874
-8.97390,-47.32649,-9.53947
-8.97590,-47.62950,-9.53018
-8.97790,-47.93150,-9.52087
-8.97990,-48.23258,-9.51153
-8.98190,-48.53349,-9.50214
-8.98390,-48.83371,-9.49271
-8.98590,-49.13292,-9.48328
-8.98790,-49.43158,-9.47377
-8.98990,-49.72927,-9.46428
-8.99190,-50.02644,-9.45473
-8.99390,-50.32308,-9.44513
-8.99590,-50.61851,-9.43554
-8.99790,-50.91351,-9.42588
-8.99990,-51.20761,-9.41622
-9.00190,-51.50116,-9.40650
-9.00390,-51.79398,-9.39674
-9.00590,-52.08628,-9.38696
-9.00790,-52.37706,-9.37716
-9.00990,-52.66774,-9.36733
-9.01190,-52.95778,-9.35744
-9.01390,-53.24702,-9.34753
-9.01590,-53.53522,-9.33761
-9.01790,-53.82288,-9.32762
-9.01990,-54.10962,-9.31763
-9.02190,-54.39589,-9.30758
-9.02390,-54.68149,-9.29752
-9.02590,-54.96595,-9.28742
-9.02790,-55.24993,-9.27731
-9.02990,-55.53324,-9.26714
-9.03190,-55.81579,-9.25694
-9.03390,-56.09739,-9.24672
-9.03590,-56.37841,-9.23645
-9.03790,-56.65856,-9.22618
-9.03990,-56.93808,-9.21584
-9.04190,-57.21693,-9.20548
-9.04391,-57.49488,-9.19508
-9.04590,-57.77202,-9.18468
-9.04790,-58.04865,-9.17424
-9.04991,-58.32434,-9.16374
-9.05190,-58.59907,-9.15323
-9.05391,-58.87339,-9.14269
-9.05590,-59.14676,-9.13212
-9.05791,-59.41958,-9.12152
-9.05991,-59.69165,-9.11086
-9.06191,-59.96294,-9.10020
-9.06391,-60.23355,-9.08950
-9.06591,-60.50298,-9.07876
-9.06791,-60.77204,-9.06801
-9.06991,-61.04019,-9.05722
-9.07191,-61.30764,-9.04638
-9.07391,-61.57423,-9.03552
-9.07591,-61.83996,-9.02464
-9.07791,-62.10525,-9.01372
-9.07991,-62.36959,-9.00275
-9.08191,-62.63333,-8.99177
-9.08391,-62.89598,-8.98076
-9.08591,-63.15808,-8.96971
-9.08791,-63.41915,-8.95864
-9.08991,-63.67993,-8.94753
-9.09191,-63.93961,-8.93640
-9.09391,-64.19861,-8.92522
-9.09591,-64.45677,-8.91403
-9.09791,-64.71436,-8.90281
-9.09991,-64.97099,-8.89153
-9.10191,-65.22672,-8.88024
-9.10391,-65.48195,-8.86892
-9.10591,-65.73606,-8.85756
-9.10791,-65.98985,-8.84617
-9.10991,-66.24255,-8.83475
-9.11191,-66.49458,-8.82332
-9.11391,-66.74576,-8.81186
-9.11591,-66.99617,-8.80034
-9.11791,-67.24589,-8.78880
-9.11991,-67.49487,-8.77723
-9.12191,-67.74284,-8.76564
-9.12391,-67.99020,-8.75401
-9.12591,-68.23643,-8.74236
-9.12791,-68.48254,-8.73068
-9.12991,-68.72737,-8.71896
-9.13191,-68.97133,-8.70720
-9.13391,-69.21471,-8.69544
-9.13591,-69.45750,-8.68362
-9.13791,-69.69922,-8.67178
-9.13992,-69.94038,-8.65990
-9.14191,-70.18044,-8.64801
-9.14391,-70.41976,-8.63611
-9.14591,-70.65828,-8.62413
-9.14791,-70.89634,-8.61216
-9.14992,-71.13339,-8.60013
-9.15191,-71.36952,-8.58808
-9.15392,-71.60501,-8.57601
-9.15592,-71.83955,-8.56390
-9.15792,-72.07348,-8.55176
-9.15992,-72.30651,-8.53960
-9.16191,-72.53859,-8.52743
-9.16392,-72.77007,-8.51520
-9.16592,-73.00081,-8.50294
-9.16792,-73.23064,-8.49065
-9.16992,-73.45991,-8.47833
-9.17192,-73.68790,-8.46601
-9.17392,-73.91534,-8.45364
-9.17592,-74.14196,-8.44123
-9.17792,-74.36774,-8.42882
-9.17992,-74.59271,-8.41635
-9.18192,-74.81673,-8.40386
-9.18392,-75.04011,-8.39133
-9.18592,-75.26283,-8.37879
-9.18792,-75.48465,-8.36621
-9.18992,-75.70543,-8.35361
-9.19192,-75.92569,-8.34098
-9.19392,-76.14500,-8.32832
-9.19592,-76.36347,-8.31565
-9.19792,-76.58128,-8.30294
-9.19992,-76.79818,-8.29016
-9.20192,-77.01418,-8.27742
-9.20392,-77.22936,-8.26461
-9.20592,-77.44379,-8.25176
-9.20792,-77.65746,-8.23892
-9.20992,-77.87030,-8.22603
-9.21192,-78.08235,-8.21311
-9.21392,-78.29334,-8.20016
-9.21592,-78.50378,-8.18721
-9.21792,-78.71334,-8.17418
-9.21992,-78.92181,-8.16117
-9.22192,-79.12994,-8.14811
-9.22392,-79.33693,-8.13500
-9.22592,-79.54321,-8.12190
-9.22792,-79.74854,-8.10877
-9.22992,-79.95300,-8.09558
-9.23192,-80.15664,-8.08239
-9.23392,-80.35974,-8.06915
-9.23592,-80.56168,-8.05589
-9.23792,-80.76291,-8.04262
-9.23992,-80.96338,-8.02932
-9.24192,-81.16302,-8.01598
-9.24393,-81.36201,-8.00261
-9.24593,-81.55999,-7.98920
-9.24792,-81.75688,-7.97580
-9.24992,-81.95290,-7.96234
-9.25192,-82.14861,-7.94887
-9.25393,-82.34315,-7.93536
-9.25593,-82.53703,-7.92183
-9.25793,-82.72987,-7.90829
-9.25993,-82.92203,-7.89471
-9.26193,-83.11333,-7.88109
-9.26393,-83.30388,-7.86745
-9.26593,-83.49333,-7.85379
-9.26793,-83.68192,-7.84010
-9.26993,-83.86974,-7.82636
-9.27193,-84.05685,-7.81260
-9.27393,-84.24326,-7.79883
-9.27593,-84.42870,-7.78502
-9.27793,-84.61304,-7.77120
-9.27993,-84.79686,-7.75736
-9.28193,-84.97982,-7.74347
-9.28393,-85.16168,-7.72957
-9.28593,-85.34299,-7.71564
-9.28793,-85.52313,-7.70167
-9.28993,-85.70257,-7.68767
-9.29193,-85.88119,-7.67365
-9.29393,-86.05905,-7.65960
-9.29593,-86.23590,-7.64554
-9.29793,-86.41210,-7.63144
-9.29993,-86.58738,-7.61735
-9.30193,-86.76181,-7.60318
-9.30393,-86.93533,-7.58904
-9.30593,-87.10789,-7.57482
-9.30793,-87.27975,-7.56060
-9.30993,-87.45070,-7.54633
-9.31193,-87.62083,-7.53205
-9.31393,-87.79001,-7.51775
-9.31593,-87.95848,-7.50342
-9.31793,-88.12605,-7.48904
-9.31993,-88.29298,-7.47470
-9.32193,-88.45872,-7.46030
-9.32393,-88.62372,-7.44586
-9.32593,-88.78770,-7.43140
-9.32793,-88.95116,-7.41692
-9.32993,-89.11362,-7.40240
-9.33193,-89.27512,-7.38785
-9.33393,-89.43572,-7.37329
-9.33593,-89.59565,-7.35870
-9.33793,-89.75463,-7.34407
-9.33994,-89.91299,-7.32946
-9.34193,-90.07005,-7.31480
-9.34393,-90.22641,-7.30011
-9.34593,-90.38196,-7.28540
-9.34793,-90.53664,-7.27063
-9.34994,-90.69057,-7.25589
-9.35194,-90.84363,-7.24110
-9.35394,-90.99564,-7.22630
-9.35594,-91.14680,-7.21144
-9.35794,-91.29715,-7.19656
-9.35994,-91.44664,-7.18169
-9.36194,-91.59546,-7.16680
-9.36394,-91.74299,-7.15184
-9.36594,-91.89000,-7.13690
-9.36794,-92.03591,-7.12189
-9.36994,-92.18125,-7.10688
-9.37194,-92.32550,-7.09186
-9.37394,-92.46884,-7.07679
-9.37594,-92.61140,-7.06169
-9.37794,-92.75312,-7.04659
-9.37994,-92.89393,-7.03145
-9.38194,-93.03398,-7.01631
-9.38394,-93.17293,-7.00113
-9.38594,-93.31126,-6.98592
-9.38794,-93.44859,-6.97070
-9.38994,-93.58488,-6.95544
-9.39194,-93.72054,-6.94015
-9.39394,-93.85529,-6.92484
-9.39594,-93.98898,-6.90953
-9.39794,-94.12193,-6.89417
-9.39994,-94.25411,-6.87880
-9.40194,-94.38520,-6.86339
-9.40394,-94.51561,-6.84798
-9.40594,-94.64502,-6.83254
-9.40794,-94.77377,-6.81706
-9.40994,-94.90137,-6.80158
-9.41194,-95.02816,-6.78606
-9.41394,-95.15405,-6.77053
-9.41594,-95.27917,-6.75497
-9.41794,-95.40324,-6.73935
-9.41994,-95.52650,-6.72377
-9.42194,-95.64886,-6.70812
-9.42394,-95.77055,-6.69247
-9.42594,-95.89128,-6.67680
-9.42794,-96.01112,-6.66109
-9.42994,-96.12970,-6.64536
-9.43194,-96.24777,-6.62963
-9.43394,-96.36507,-6.61386
-9.43594,-96.48114,-6.59804
-9.43794,-96.59644,-6.58221
-9.43994,-96.71092,-6.56639
-9.44194,-96.82455,-6.55052
-9.44394,-96.93723,-6.53464
-9.44595,-97.04924,-6.51874
-9.44794,-97.16005,-6.50282
-9.44994,-97.26997,-6.48687
-9.45194,-97.37917,-6.47090
-9.45395,-97.48759,-6.45490
-9.45595,-97.59492,-6.43888
-9.45795,-97.70155,-6.42282
-9.45995,-97.80702,-6.40676
-9.46195,-97.91179,-6.39068
-9.46395,-98.01555,-6.37455
-9.46595,-98.11845,-6.35843
-9.46795,-98.22058,-6.34231
-9.46995,-98.32182,-6.32614
-9.47195,-98.42210,-6.30994
-9.47395,-98.52133,-6.29371
-9.47595,-98.61989,-6.27747
-9.47795,-98.71754,-6.26122
-9.47995,-98.81416,-6.24493
-9.48195,-98.91010,-6.22862
-9.48395,-99.00498,-6.21227
-9.48595,-99.09901,-6.19596
-9.48795,-99.19224,-6.17960
-9.48995,-99.28455,-6.16323
-9.49195,-99.37572,-6.14678
-9.49395,-99.46613,-6.13035
-9.49595,-99.55563,-6.11392
-9.49795,-99.64438,-6.09743
-9.49995,-99.73216,-6.08092
-9.50195,-99.81909,-6.06441
-9.50395,-99.90506,-6.04788
-9.50595,-99.99013,-6.03131
-9.50795,-100.07453,-6.01477
-9.50995,-100.15764,-5.99814
-9.51195,-100.24014,-5.98153
-9.51395,-100.32153,-5.96487
-9.51595,-100.40202,-5.94822
-9.51795,-100.48184,-5.93153
-9.51995,-100.56067,-5.91482
-9.52195,-100.63867,-5.89812
-9.52395,-100.71564,-5.88137
-9.52595,-100.79184,-5.86463
-9.52795,-100.86699,-5.84784
-9.52995,-100.94142,-5.83102
-9.53195,-101.01480,-5.81420
-9.53395,-101.08723,-5.79734
-9.53595,-101.15900,-5.78051
-9.53795,-101.22962,-5.76359
-9.53995,-101.29943,-5.74671
-9.54195,-101.36838,-5.72979
-9.54395,-101.43647,-5.71283
-9.54595,-101.50346,-5.69587
-9.54795,-101.56984,-5.67890
-9.54996,-101.63493,-5.66186
-9.55196,-101.69959,-5.64487
-9.55396,-101.76306,-5.62783
-9.55596,-101.82567,-5.61077
-9.55795,-101.88728,-5.59370
-9.55996,-101.94812,-5.57659
-9.56196,-102.00797,-5.55946
-9.56396,-102.06714,-5.54233
-9.56596,-102.12517,-5.52518
-9.56796,-102.18234,-5.50799
-9.56996,-102.23871,-5.49079
