t,spline,actual,error
7.23357,94.63098,94.63196,0.00098
7.23448,94.63793,94.63893,0.00100
7.23538,94.64487,94.64590,0.00103
7.23629,94.65182,94.65289,0.00107
7.23719,94.65877,94.65987,0.00110
7.23810,94.66572,94.66685,0.00114
7.23900,94.67267,94.67383,0.00116
7.23990,94.67961,94.68080,0.00119
7.24081,94.68655,94.68777,0.00122
7.24171,94.69350,94.69475,0.00124
7.24262,94.70045,94.70172,0.00127
7.24352,94.70741,94.70869,0.00129
7.24443,94.71435,94.71565,0.00130
7.24533,94.72130,94.72263,0.00133
7.24624,94.72824,94.72960,0.00136
7.24714,94.73518,94.73656,0.00137
7.24804,94.74213,94.74353,0.00140
7.24895,94.74908,94.75049,0.00141
7.24985,94.75603,94.75746,0.00143
7.25076,94.76297,94.76440,0.00143
7.25166,94.76991,94.77136,0.00145
7.25257,94.77687,94.77834,0.00146
7.25347,94.78381,94.78529,0.00148
7.25437,94.79076,94.79224,0.00147
7.25528,94.79771,94.79919,0.00148
7.25618,94.80466,94.80614,0.00148
7.25709,94.81160,94.81311,0.00151
7.25799,94.81855,94.82005,0.00150
7.25890,94.82549,94.82700,0.00150
7.25980,94.83244,94.83394,0.00150
7.26070,94.83939,94.84090,0.00151
7.26161,94.84633,94.84784,0.00151
7.26251,94.85329,94.85480,0.00151
7.26342,94.86023,94.86174,0.00151
7.26432,94.86717,94.86868,0.00151
7.26523,94.87412,94.87563,0.00150
7.26613,94.88107,94.88255,0.00149
7.26703,94.88802,94.88950,0.00148
7.26794,94.89496,94.89642,0.00146
7.26884,94.90191,94.90337,0.00146
7.26975,94.90886,94.91031,0.00145
7.27065,94.91580,94.91725,0.00145
7.27156,94.92274,94.92418,0.00143
7.27246,94.92969,94.93111,0.00142
7.27336,94.93665,94.93803,0.00139
7.27427,94.94359,94.94498,0.00139
7.27517,94.95053,94.95190,0.00137
7.27608,94.95748,94.95882,0.00134
7.27698,94.96443,94.96574,0.00131
7.27789,94.97138,94.97267,0.00129
7.27879,94.97832,94.97961,0.00129
7.27969,94.98528,94.98653,0.00125
7.28060,94.99222,94.99344,0.00122
7.28150,94.99917,95.00037,0.00120
7.28241,95.00612,95.00728,0.00116
7.28331,95.01305,95.01421,0.00115
7.28422,95.02000,95.02112,0.00111
7.28512,95.02695,95.02803,0.00108
7.28602,95.03391,95.03496,0.00105
7.28693,95.04085,95.04185,0.00101
7.28783,95.04779,95.04877,0.00098
7.28874,95.05474,95.05569,0.00095
7.28964,95.06169,95.06259,0.00090
7.29055,95.06863,95.06950,0.00088
7.29145,95.07558,95.07642,0.00084
7.29235,95.08253,95.08331,0.00079
7.29326,95.08948,95.09023,0.00075
7.29416,95.09642,95.09712,0.00070
7.29507,95.10337,95.10403,0.00066
7.29597,95.11032,95.11093,0.00061
7.29688,95.11726,95.11783,0.00056
7.29778,95.12421,95.12474,0.00053
7.29868,95.13115,95.13162,0.00047
7.29959,95.13810,95.13853,0.00043
7.30049,95.14505,95.14543,0.00038
7.30140,95.15199,95.15231,0.00032
7.30230,95.15894,95.15921,0.00027
7.30321,95.16589,95.16611,0.00022
7.30411,95.17284,95.17300,0.00017
7.30502,95.17979,95.17989,0.00010
7.30592,95.18672,95.18677,0.00005
7.30682,95.19368,95.19366,-0.00002
7.30773,95.20051,95.20055,0.00004
7.30863,95.20734,95.20744,0.00011
7.30954,95.21417,95.21431,0.00014
7.31044,95.22100,95.22121,0.00021
7.31135,95.22784,95.22809,0.00025
7.31225,95.23466,95.23495,0.00029
7.31315,95.24149,95.24185,0.00036
7.31406,95.24833,95.24873,0.00040
7.31496,95.25516,95.25562,0.00046
7.31587,95.26199,95.26248,0.00049
7.31677,95.26882,95.26935,0.00053
7.31768,95.27566,95.27623,0.00057
7.31858,95.28249,95.28311,0.00063
7.31948,95.28932,95.28998,0.00066
7.32039,95.29615,95.29684,0.00069
7.32129,95.30298,95.30373,0.00075
7.32220,95.30981,95.31059,0.00078
7.32310,95.31664,95.31746,0.00082
7.32401,95.32347,95.32433,0.00085
7.32491,95.33031,95.33118,0.00087
7.32581,95.33714,95.33806,0.00092
7.32672,95.34397,95.34492,0.00095
7.32762,95.35081,95.35178,0.00097
7.32853,95.35764,95.35864,0.00101
7.32943,95.36446,95.36551,0.00105
7.33034,95.37130,95.37236,0.00106
7.33124,95.37813,95.37921,0.00108
7.33214,95.38496,95.38606,0.00111
7.33305,95.39179,95.39293,0.00114
7.33395,95.39862,95.39978,0.00116
7.33486,95.40546,95.40663,0.00117
7.33576,95.41229,95.41350,0.00121
7.33667,95.41912,95.42035,0.00123
7.33757,95.42595,95.42720,0.00125
7.33847,95.43278,95.43404,0.00126
7.33938,95.43961,95.44089,0.00127
7.34028,95.44644,95.44774,0.00130
7.34119,95.45328,95.45457,0.00130
7.34209,95.46011,95.46143,0.00132
7.34300,95.46693,95.46828,0.00134
7.34390,95.47377,95.47511,0.00134
7.34480,95.48061,95.48195,0.00134
7.34571,95.48743,95.48880,0.00137
7.34661,95.49426,95.49562,0.00136
7.34752,95.50110,95.50246,0.00136
7.34842,95.50793,95.50931,0.00138
7.34933,95.51476,95.51614,0.00138
7.35023,95.52159,95.52296,0.00137
7.35113,95.52843,95.52980,0.00137
7.35204,95.53525,95.53664,0.00139
7.35294,95.54209,95.54346,0.00137
7.35385,95.54892,95.55031,0.00139
7.35475,95.55575,95.55713,0.00138
7.35566,95.56258,95.56395,0.00137
7.35656,95.56941,95.57079,0.00137
7.35747,95.57625,95.57761,0.00136
7.35837,95.58308,95.58444,0.00137
7.35927,95.58990,95.59126,0.00136
7.36018,95.59674,95.59807,0.00133
7.36108,95.60358,95.60490,0.00133
7.36199,95.61040,95.61172,0.00132
7.36289,95.61723,95.61855,0.00131
7.36380,95.62407,95.62537,0.00130
7.36470,95.63090,95.63217,0.00127
7.36560,95.63773,95.63901,0.00128
7.36651,95.64456,95.64580,0.00124
7.36741,95.65140,95.65262,0.00122
7.36832,95.65823,95.65944,0.00121
7.36922,95.66505,95.66624,0.00119
7.37013,95.67189,95.67305,0.00116
7.37103,95.67871,95.67987,0.00116
7.37193,95.68555,95.68668,0.00113
7.37284,95.69238,95.69348,0.00110
7.37374,95.69922,95.70029,0.00107
7.37465,95.70604,95.70711,0.00107
7.37555,95.71288,95.71390,0.00102
7.37646,95.71971,95.72070,0.00099
7.37736,95.72653,95.72751,0.00098
7.37826,95.73337,95.73431,0.00095
7.37917,95.74020,95.74110,0.00090
7.38007,95.74703,95.74789,0.00086
7.38098,95.75386,95.75470,0.00084
7.38188,95.76070,95.76149,0.00079
7.38279,95.76753,95.76830,0.00076
7.38369,95.77436,95.77510,0.00074
7.38459,95.78119,95.78189,0.00070
7.38550,95.78802,95.78868,0.00066
7.38640,95.79485,95.79547,0.00062
7.38731,95.80168,95.80225,0.00056
7.38821,95.80851,95.80904,0.00053
7.38912,95.81535,95.81584,0.00050
7.39002,95.82218,95.82263,0.00045
7.39092,95.82901,95.82941,0.00040
7.39183,95.83585,95.83620,0.00035
7.39273,95.84267,95.84297,0.00030
7.39364,95.84950,95.84976,0.00026
7.39454,95.85634,95.85655,0.00021
7.39545,95.86317,95.86333,0.00016
7.39635,95.87000,95.87010,0.00010
7.39725,95.87683,95.87689,0.00006
7.39816,95.88366,95.88367,0.00001
7.39906,95.89039,95.89043,0.00004
7.39997,95.89711,95.89722,0.00011
7.40087,95.90385,95.90399,0.00014
7.40178,95.91057,95.91077,0.00020
7.40268,95.91730,95.91754,0.00024
7.40358,95.92402,95.92432,0.00030
7.40449,95.93074,95.93108,0.00034
7.40539,95.93747,95.93785,0.00038
7.40630,95.94420,95.94463,0.00043
7.40720,95.95093,95.95139,0.00046
7.40811,95.95765,95.95815,0.00050
7.40901,95.96438,95.96490,0.00053
7.40992,95.97110,95.97168,0.00058
7.41082,95.97783,95.97844,0.00061
7.41172,95.98455,95.98520,0.00065
7.41263,95.99128,95.99196,0.00068
7.41353,95.99800,95.99872,0.00072
7.41444,96.00473,96.00548,0.00075
7.41534,96.01146,96.01225,0.00079
7.41625,96.01819,96.01900,0.00081
7.41715,96.02491,96.02576,0.00085
7.41805,96.03164,96.03250,0.00086
7.41896,96.03836,96.03926,0.00090
7.41986,96.04508,96.04601,0.00092
7.42077,96.05181,96.05276,0.00095
7.42167,96.05854,96.05952,0.00098
7.42258,96.06526,96.06627,0.00101
7.42348,96.07199,96.07303,0.00104
7.42438,96.07871,96.07977,0.00106
7.42529,96.08545,96.08652,0.00107
7.42619,96.09216,96.09326,0.00110
7.42710,96.09890,96.10001,0.00111
7.42800,96.10561,96.10675,0.00114
7.42891,96.11234,96.11349,0.00115
7.42981,96.11907,96.12024,0.00117
7.43071,96.12580,96.12697,0.00117
7.43162,96.13252,96.13371,0.00119
7.43252,96.13925,96.14046,0.00121
7.43343,96.14598,96.14719,0.00121
7.43433,96.15271,96.15392,0.00121
7.43524,96.15943,96.16066,0.00123
7.43614,96.16615,96.16740,0.00125
7.43704,96.17288,96.17412,0.00124
7.43795,96.17961,96.18086,0.00125
7.43885,96.18633,96.18759,0.00126
7.43976,96.19306,96.19432,0.00126
7.44066,96.19978,96.20105,0.00127
7.44157,96.20651,96.20778,0.00127
7.44247,96.21324,96.21452,0.00128
7.44337,96.21996,96.22124,0.00127
7.44428,96.22668,96.22797,0.00128
7.44518,96.23341,96.23468,0.00127
7.44609,96.24014,96.24141,0.00127
7.44699,96.24687,96.24814,0.00127
7.44790,96.25359,96.25485,0.00126
7.44880,96.26032,96.26157,0.00124
7.44970,96.26704,96.26831,0.00127
7.45061,96.27377,96.27501,0.00124
7.45151,96.28050,96.28174,0.00124
7.45242,96.28722,96.28845,0.00124
7.45332,96.29395,96.29515,0.00121
7.45423,96.30067,96.30188,0.00121
7.45513,96.30740,96.30859,0.00119
7.45603,96.31413,96.31531,0.00118
7.45694,96.32085,96.32202,0.00117
7.45784,96.32758,96.32874,0.00116
7.45875,96.33430,96.33543,0.00113
7.45965,96.34103,96.34215,0.00111
7.46056,96.34776,96.34885,0.00109
7.46146,96.35448,96.35556,0.00108
7.46236,96.36121,96.36226,0.00105
7.46327,96.36794,96.36897,0.00104
7.46417,96.37466,96.37567,0.00101
7.46508,96.38139,96.38237,0.00098
7.46598,96.38811,96.38908,0.00097
7.46689,96.39484,96.39577,0.00092
7.46779,96.40157,96.40248,0.00092
7.46870,96.40829,96.40916,0.00087
7.46960,96.41502,96.41586,0.00085
7.47050,96.42174,96.42258,0.00084
7.47141,96.42847,96.42926,0.00079
7.47231,96.43520,96.43597,0.00078
7.47322,96.44193,96.44266,0.00073
7.47412,96.44865,96.44936,0.00070
7.47503,96.45538,96.45604,0.00066
7.47593,96.46210,96.46274,0.00063
7.47683,96.46882,96.46942,0.00060
7.47774,96.47554,96.47612,0.00058
7.47864,96.48228,96.48280,0.00053
7.47955,96.48901,96.48949,0.00048
7.48045,96.49573,96.49617,0.00044
7.48136,96.50246,96.50285,0.00040
7.48226,96.50918,96.50954,0.00036
7.48316,96.51591,96.51624,0.00032
7.48407,96.52264,96.52292,0.00028
7.48497,96.52936,96.52959,0.00023
7.48588,96.53608,96.53627,0.00019
7.48678,96.54281,96.54294,0.00013
7.48769,96.54954,96.54962,0.00008
7.48859,96.55626,96.55630,0.00005
7.48949,96.56299,96.56299,0.00000
7.49040,96.56962,96.56966,0.00004
7.49130,96.57624,96.57632,0.00008
7.49221,96.58287,96.58299,0.00012
7.49311,96.58949,96.58968,0.00018
7.49402,96.59613,96.59636,0.00023
7.49492,96.60276,96.60301,0.00025
7.49582,96.60939,96.60970,0.00031
7.49673,96.61602,96.61635,0.00033
7.49763,96.62264,96.62303,0.00039
7.49854,96.62927,96.62970,0.00043
7.49944,96.63590,96.63635,0.00045
7.50035,96.64254,96.64302,0.00048
7.50125,96.64915,96.64969,0.00053
7.50215,96.65579,96.65634,0.00055
7.50306,96.66241,96.66301,0.00060
7.50396,96.66904,96.66968,0.00063
7.50487,96.67567,96.67633,0.00066
7.50577,96.68230,96.68300,0.00069
7.50668,96.68893,96.68965,0.00072
7.50758,96.69556,96.69630,0.00075
7.50848,96.70219,96.70297,0.00079
7.50939,96.70882,96.70961,0.00079
7.51029,96.71545,96.71626,0.00082
7.51120,96.72208,96.72293,0.00085
7.51210,96.72871,96.72958,0.00088
7.51301,96.73533,96.73624,0.00091
7.51391,96.74196,96.74287,0.00092
7.51482,96.74859,96.74954,0.00095
7.51572,96.75523,96.75618,0.00095
7.51662,96.76186,96.76283,0.00098
7.51753,96.76846,96.76947,0.00101
7.51843,96.77510,96.77612,0.00102
7.51934,96.78173,96.78276,0.00103
7.52024,96.78836,96.78941,0.00105
7.52115,96.79500,96.79607,0.00107
7.52205,96.80162,96.80269,0.00107
7.52295,96.80825,96.80934,0.00109
7.52386,96.81487,96.81598,0.00111
7.52476,96.82150,96.82262,0.00111
7.52567,96.82812,96.82925,0.00113
7.52657,96.83476,96.83589,0.00113
7.52748,96.84138,96.84254,0.00116
7.52838,96.84801,96.84917,0.00115
7.52928,96.85464,96.85580,0.00116
7.53019,96.86127,96.86244,0.00117
7.53109,96.86790,96.86908,0.00117
7.53200,96.87454,96.87570,0.00116
7.53290,96.88116,96.88234,0.00117
7.53381,96.88779,96.88896,0.00117
7.53471,96.89442,96.89558,0.00116
7.53561,96.90105,96.90222,0.00117
7.53652,96.90768,96.90886,0.00118
7.53742,96.91431,96.91548,0.00117
7.53833,96.92093,96.92210,0.00117
7.53923,96.92757,96.92873,0.00116
7.54014,96.93419,96.93536,0.00117
7.54104,96.94083,96.94197,0.00114
7.54194,96.94745,96.94861,0.00116
7.54285,96.95408,96.95522,0.00114
7.54375,96.96071,96.96184,0.00113
7.54466,96.96733,96.96846,0.00113
7.54556,96.97396,96.97508,0.00112
7.54647,96.98059,96.98169,0.00110
7.54737,96.98722,96.98831,0.00109
7.54827,96.99385,96.99492,0.00107
7.54918,97.00048,97.00154,0.00106
7.55008,97.00710,97.00815,0.00105
7.55099,97.01373,97.01477,0.00104
7.55189,97.02036,97.02138,0.00102
7.55280,97.02699,97.02798,0.00099
7.55370,97.03362,97.03459,0.00097
7.55460,97.04025,97.04120,0.00095
7.55551,97.04688,97.04782,0.00094
7.55641,97.05350,97.05443,0.00092
7.55732,97.06013,97.06104,0.00090
7.55822,97.06676,97.06764,0.00088
7.55913,97.07339,97.07423,0.00085
7.56003,97.08002,97.08083,0.00081
7.56093,97.08665,97.08745,0.00080
7.56184,97.09328,97.09404,0.00076
7.56274,97.09991,97.10065,0.00073
7.56365,97.10654,97.10725,0.00072
7.56455,97.11317,97.11383,0.00066
7.56546,97.11979,97.12044,0.00065
7.56636,97.12642,97.12704,0.00063
7.56726,97.13305,97.13365,0.00060
7.56817,97.13968,97.14024,0.00056
7.56907,97.14631,97.14682,0.00051
7.56998,97.15294,97.15341,0.00047
7.57088,97.15957,97.16002,0.00045
7.57179,97.16619,97.16660,0.00040
7.57269,97.17282,97.17320,0.00038
7.57360,97.17945,97.17978,0.00033
7.57450,97.18608,97.18639,0.00031
7.57540,97.19271,97.19296,0.00025
7.57631,97.19933,97.19955,0.00022
7.57721,97.20597,97.20613,0.00016
7.57812,97.21259,97.21272,0.00014
7.57902,97.21922,97.21931,0.00009
7.57993,97.22585,97.22589,0.00004
7.58083,97.23248,97.23248,0.00001
7.58173,97.23902,97.23906,0.00004
7.58264,97.24556,97.24564,0.00008
7.58354,97.25210,97.25223,0.00013
7.58445,97.25864,97.25880,0.00017
7.58535,97.26517,97.26538,0.00021
7.58626,97.27171,97.27197,0.00026
7.58716,97.27825,97.27853,0.00028
7.58806,97.28480,97.28511,0.00031
7.58897,97.29134,97.29169,0.00035
7.58987,97.29787,97.29826,0.00040
7.59078,97.30441,97.30484,0.00043
7.59168,97.31095,97.31142,0.00047
7.59259,97.31749,97.31798,0.00049
7.59349,97.32403,97.32454,0.00051
7.59439,97.33057,97.33112,0.00055
7.59530,97.33710,97.33769,0.00059
7.59620,97.34365,97.34425,0.00060
7.59711,97.35019,97.35083,0.00064
7.59801,97.35672,97.35739,0.00067
7.59892,97.36327,97.36395,0.00069
7.59982,97.36980,97.37053,0.00072
7.60072,97.37634,97.37708,0.00074
7.60163,97.38289,97.38365,0.00076
7.60253,97.38942,97.39021,0.00079
7.60344,97.39596,97.39676,0.00080
7.60434,97.40250,97.40334,0.00083
7.60525,97.40903,97.40990,0.00086
7.60615,97.41558,97.41646,0.00088
7.60705,97.42212,97.42300,0.00089
7.60796,97.42865,97.42957,0.00092
7.60886,97.43519,97.43611,0.00092
7.60977,97.44173,97.44269,0.00095
7.61067,97.44827,97.44923,0.00096
7.61158,97.45481,97.45580,0.00098
7.61248,97.46135,97.46234,0.00099
7.61338,97.46790,97.46889,0.00099
7.61429,97.47443,97.47543,0.00101
7.61519,97.48097,97.48198,0.00101
7.61610,97.48751,97.48854,0.00103
7.61700,97.49405,97.49509,0.00104
7.61791,97.50058,97.50165,0.00107
7.61881,97.50713,97.50818,0.00105
7.61971,97.51366,97.51472,0.00107
7.62062,97.52020,97.52127,0.00107
7.62152,97.52675,97.52782,0.00107
7.62243,97.53328,97.53435,0.00107
7.62333,97.53983,97.54091,0.00108
7.62424,97.54636,97.54745,0.00110
7.62514,97.55290,97.55399,0.00108
7.62605,97.55944,97.56053,0.00109
7.62695,97.56598,97.56708,0.00110
7.62785,97.57253,97.57359,0.00107
7.62876,97.57906,97.58015,0.00110
7.62966,97.58560,97.58667,0.00107
7.63057,97.59214,97.59322,0.00108
7.63147,97.59868,97.59975,0.00107
7.63238,97.60521,97.60628,0.00107
7.63328,97.61176,97.61281,0.00105
7.63418,97.61829,97.61935,0.00106
7.63509,97.62483,97.62587,0.00104
7.63599,97.63138,97.63242,0.00104
7.63690,97.63792,97.63893,0.00101
7.63780,97.64445,97.64546,0.00101
7.63871,97.65099,97.65199,0.00101
7.63961,97.65753,97.65852,0.00099
7.64051,97.66406,97.66505,0.00099
7.64142,97.67061,97.67157,0.00096
7.64232,97.67715,97.67810,0.00095
7.64323,97.68369,97.68462,0.00093
7.64413,97.69023,97.69115,0.00092
7.64504,97.69677,97.69766,0.00089
7.64594,97.70330,97.70419,0.00089
7.64684,97.70984,97.71071,0.00087
7.64775,97.71638,97.71724,0.00085
7.64865,97.72292,97.72375,0.00084
7.64956,97.72946,97.73026,0.00079
7.65046,97.73600,97.73679,0.00079
7.65137,97.74254,97.74329,0.00075
7.65227,97.74908,97.74982,0.00073
7.65317,97.75562,97.75633,0.00072
7.65408,97.76215,97.76283,0.00068
7.65498,97.76869,97.76936,0.00067
7.65589,97.77524,97.77586,0.00063
7.65679,97.78177,97.78238,0.00061
7.65770,97.78831,97.78889,0.00058
7.65860,97.79485,97.79539,0.00054
7.65950,97.80139,97.80190,0.00050
7.66041,97.80794,97.80841,0.00047
7.66131,97.81447,97.81491,0.00044
7.66222,97.82101,97.82143,0.00042
7.66312,97.82755,97.82794,0.00039
7.66403,97.83409,97.83443,0.00034
7.66493,97.84062,97.84094,0.00032
7.66583,97.84717,97.84744,0.00027
7.66674,97.85371,97.85394,0.00024
7.66764,97.86024,97.86044,0.00021
7.66855,97.86678,97.86694,0.00016
7.66945,97.87332,97.87344,0.00012
7.67036,97.87986,97.87994,0.00008
7.67126,97.88641,97.88644,0.00004
7.67216,97.89294,97.89294,0.00000
7.67307,97.89940,97.89944,0.00005
7.67397,97.90585,97.90594,0.00009
7.67488,97.91231,97.91243,0.00012
7.67578,97.91877,97.91893,0.00016
7.67669,97.92522,97.92542,0.00019
7.67759,97.93169,97.93192,0.00023
7.67850,97.93814,97.93840,0.00026
7.67940,97.94460,97.94490,0.00031
7.68030,97.95106,97.95139,0.00033
7.68121,97.95750,97.95787,0.00037
7.68211,97.96397,97.96436,0.00039
7.68302,97.97042,97.97084,0.00042
7.68392,97.97688,97.97734,0.00046
7.68483,97.98334,97.98383,0.00049
7.68573,97.98979,97.99031,0.00052
7.68663,97.99625,97.99680,0.00054
7.68754,98.00271,98.00327,0.00056
7.68844,98.00917,98.00975,0.00058
7.68935,98.01562,98.01624,0.00062
7.69025,98.02208,98.02272,0.00064
7.69116,98.02853,98.02921,0.00067
7.69206,98.03499,98.03568,0.00069
7.69296,98.04145,98.04214,0.00069
7.69387,98.04790,98.04863,0.00072
7.69477,98.05437,98.05511,0.00075
7.69568,98.06082,98.06158,0.00076
7.69658,98.06728,98.06807,0.00079
7.69749,98.07373,98.07454,0.00081
7.69839,98.08018,98.08101,0.00082
7.69929,98.08664,98.08748,0.00084
7.70020,98.09311,98.09395,0.00084
7.70110,98.09956,98.10043,0.00087
7.70201,98.10602,98.10690,0.00089
7.70291,98.11247,98.11337,0.00090
7.70382,98.11893,98.11984,0.00092
7.70472,98.12539,98.12630,0.00091
7.70562,98.13184,98.13278,0.00094
7.70653,98.13831,98.13924,0.00093
7.70743,98.14476,98.14571,0.00095
7.70834,98.15121,98.15218,0.00096
7.70924,98.15767,98.15863,0.00096
7.71015,98.16413,98.16512,0.00098
7.71105,98.17059,98.17157,0.00098
7.71195,98.17705,98.17802,0.00098
7.71286,98.18350,98.18449,0.00099
7.71376,98.18996,98.19095,0.00099
7.71467,98.19641,98.19740,0.00099
7.71557,98.20287,98.20387,0.00101
7.71648,98.20934,98.21033,0.00099
7.71738,98.21579,98.21678,0.00099
7.71828,98.22224,98.22324,0.00099
7.71919,98.22870,98.22969,0.00099
7.72009,98.23515,98.23616,0.00101
7.72100,98.24161,98.24261,0.00101
7.72190,98.24807,98.24907,0.00100
7.72281,98.25452,98.25551,0.00098
7.72371,98.26099,98.26195,0.00096
7.72461,98.26744,98.26842,0.00098
7.72552,98.27390,98.27487,0.00098
7.72642,98.28036,98.28133,0.00097
7.72733,98.28680,98.28777,0.00096
7.72823,98.29327,98.29422,0.00095
7.72914,98.29973,98.30066,0.00093
7.73004,98.30618,98.30711,0.00093
7.73094,98.31264,98.31355,0.00092
7.73185,98.31909,98.32001,0.00092
7.73275,98.32555,98.32645,0.00090
7.73366,98.33201,98.33289,0.00088
7.73456,98.33846,98.33932,0.00086
7.73547,98.34492,98.34576,0.00085
7.73637,98.35138,98.35220,0.00082
7.73728,98.35783,98.35867,0.00084
7.73818,98.36430,98.36508,0.00079
7.73908,98.37075,98.37154,0.00079
7.73999,98.37720,98.37798,0.00077
7.74089,98.38367,98.38440,0.00073
7.74180,98.39012,98.39084,0.00072
7.74270,98.39658,98.39728,0.00070
7.74361,98.40304,98.40372,0.00068
7.74451,98.40949,98.41014,0.00065
7.74541,98.41595,98.41658,0.00063
7.74632,98.42241,98.42302,0.00061
7.74722,98.42886,98.42944,0.00059
7.74813,98.43532,98.43588,0.00056
7.74903,98.44177,98.44231,0.00053
7.74994,98.44823,98.44875,0.00051
7.75084,98.45469,98.45517,0.00048
7.75174,98.46114,98.46161,0.00047
7.75265,98.46761,98.46803,0.00043
7.75355,98.47406,98.47446,0.00040
7.75446,98.48052,98.48088,0.00036
7.75536,98.48698,98.48730,0.00033
7.75627,98.49343,98.49373,0.00030
7.75717,98.49989,98.50014,0.00025
7.75807,98.50635,98.50658,0.00023
7.75898,98.51280,98.51299,0.00018
7.75988,98.51926,98.51942,0.00016
7.76079,98.52572,98.52583,0.00011
7.76169,98.53217,98.53226,0.00008
7.76260,98.53863,98.53868,0.00005
7.76350,98.54508,98.54509,0.00001
7.76440,98.55146,98.55151,0.00005
7.76531,98.55785,98.55792,0.00008
7.76621,98.56423,98.56435,0.00011
7.76712,98.57061,98.57076,0.00014
7.76802,98.57700,98.57718,0.00018
7.76893,98.58337,98.58359,0.00021
7.76983,98.58975,98.59000,0.00024
7.77073,98.59614,98.59642,0.00028
7.77164,98.60252,98.60281,0.00030
7.77254,98.60889,98.60924,0.00034
7.77345,98.61527,98.61563,0.00036
7.77435,98.62167,98.62206,0.00039
7.77526,98.62804,98.62846,0.00043
7.77616,98.63442,98.63487,0.00045
7.77706,98.64081,98.64128,0.00047
7.77797,98.64719,98.64769,0.00050
7.77887,98.65356,98.65408,0.00052
