chi_0,chi
0.78558,7349.26855
0.78578,7355.86328
0.78598,7362.46094
0.78618,7369.06348
0.78638,7375.67188
0.78658,7382.28223
0.78678,7388.89355
0.78698,7395.51172
0.78718,7402.12891
0.78738,7408.75586
0.78758,7415.37793
0.78778,7422.00879
0.78798,7428.64062
0.78818,7435.27832
0.78838,7441.91992
0.78858,7448.56445
0.78878,7455.21191
0.78898,7461.86328
0.78918,7468.51562
0.78938,7475.16797
0.78958,7481.82910
0.78978,7488.49414
0.78998,7495.16309
0.79018,7501.83301
0.79038,7508.50879
0.79058,7515.18652
0.79078,7521.86816
0.79098,7528.55371
0.79118,7535.23730
0.79138,7541.92871
0.79158,7548.62598
0.79178,7555.32227
0.79198,7562.02441
0.79218,7568.73047
0.79238,7575.44043
0.79258,7582.15137
0.79278,7588.86816
0.79298,7595.58105
0.79318,7602.30469
0.79338,7609.03125
0.79358,7615.76074
0.79378,7622.49512
0.79398,7629.23047
0.79418,7635.97168
0.79438,7642.71484
0.79458,7649.46289
0.79478,7656.20801
0.79498,7662.96094
0.79518,7669.71973
0.79538,7676.47949
0.79558,7683.24316
0.79578,7690.01172
0.79598,7696.78223
0.79618,7703.55762
0.79638,7710.33496
0.79658,7717.11426
0.79678,7723.89746
0.79698,7730.68555
0.79718,7737.47949
0.79738,7744.27539
0.79758,7751.07520
0.79778,7757.87500
0.79798,7764.68164
0.79818,7771.49316
0.79838,7778.29980
0.79858,7785.11719
0.79878,7791.93848
0.79898,7798.76172
0.79918,7805.58789
0.79938,7812.41797
0.79958,7819.25195
0.79978,7826.08887
0.79998,7832.93164
0.80018,7839.77441
0.80038,7846.61719
0.80058,7853.47168
0.80078,7860.32520
0.80098,7867.18359
0.80118,7874.04492
0.80138,7880.91309
0.80158,7887.78027
0.80178,7894.65332
0.80198,7901.53027
0.80218,7908.40527
0.80238,7915.28809
0.80258,7922.17480
0.80278,7929.06348
0.80298,7935.95801
0.80318,7942.85742
0.80338,7949.75781
0.80358,7956.66016
0.80378,7963.56934
0.80398,7970.47754
0.80418,7977.39160
0.80438,7984.30957
0.80458,7991.23340
0.80478,7998.15918
0.80498,8005.08789
0.80518,8012.02051
0.80538,8018.95703
0.80558,8025.89746
0.80578,8032.83398
0.80598,8039.78223
0.80618,8046.73438
0.80638,8053.68848
0.80658,8060.64551
0.80678,8067.60742
0.80698,8074.57227
0.80718,8081.53809
0.80738,8088.51172
0.80758,8095.48438
0.80778,8102.46289
0.80798,8109.44434
0.80818,8116.43164
0.80838,8123.42188
0.80858,8130.41699
0.80878,8137.41406
0.80898,8144.41309
0.80918,8151.41699
0.80938,8158.42090
0.80958,8165.43164
0.80978,8172.44727
0.80998,8179.46777
0.81018,8186.48730
0.81038,8193.51172
0.81058,8200.54395
0.81078,8207.57715
0.81098,8214.61133
0.81118,8221.64941
0.81138,8228.69434
0.81158,8235.74023
0.81178,8242.79199
0.81198,8249.84668
0.81218,8256.90527
0.81238,8263.96582
0.81258,8271.03418
0.81278,8278.10156
0.81298,8285.16895
0.81318,8292.24609
0.81338,8299.32520
0.81358,8306.41113
0.81378,8313.49609
0.81398,8320.59082
0.81418,8327.68262
0.81438,8334.78125
0.81458,8341.88379
0.81478,8348.98340
0.81498,8356.09473
0.81518,8363.20508
0.81538,8370.32324
0.81558,8377.44238
0.81578,8384.56738
0.81598,8391.69629
0.81618,8398.82617
0.81638,8405.95996
0.81658,8413.09570
0.81678,8420.23730
0.81698,8427.38184
0.81718,8434.53320
0.81738,8441.68457
0.81758,8448.84277
0.81778,8456.00098
0.81798,8463.16699
0.81818,8470.33301
0.81838,8477.50098
0.81858,8484.67578
0.81878,8491.85449
0.81898,8499.03711
0.81918,8506.22168
0.81938,8513.41211
0.81958,8520.60449
0.81978,8527.80273
0.81998,8535.00488
0.82018,8542.20605
0.82038,8549.41504
0.82058,8556.62500
0.82078,8563.84082
0.82098,8571.06152
0.82118,8578.28125
0.82138,8585.50977
0.82158,8592.74023
0.82178,8599.97461
0.82198,8607.20898
0.82218,8614.44922
0.82238,8621.69629
0.82258,8628.94629
0.82278,8636.19629
0.82298,8643.45312
0.82318,8650.71484
0.82338,8657.97949
0.82358,8665.24512
0.82378,8672.51074
0.82398,8679.78906
0.82418,8687.06641
0.82438,8694.35059
0.82458,8701.63672
0.82478,8708.92578
0.82498,8716.21875
0.82518,8723.51660
0.82538,8730.81738
0.82558,8738.11719
0.82578,8745.42871
0.82598,8752.74023
0.82618,8760.05469
0.82638,8767.37598
0.82658,8774.70020
0.82678,8782.02734
0.82698,8789.36035
0.82718,8796.69238
0.82738,8804.02930
0.82758,8811.37012
0.82778,8818.71582
0.82798,8826.06738
0.82818,8833.42285
0.82838,8840.78027
0.82858,8848.14258
0.82878,8855.50488
0.82898,8862.87402
0.82918,8870.24512
0.82938,8877.61914
0.82958,8885.00000
0.82978,8892.38184
0.82998,8899.77246
0.83018,8907.16211
0.83038,8914.55762
0.83058,8921.95996
0.83078,8929.36230
0.83098,8936.76465
0.83118,8944.17285
0.83138,8951.59180
0.83158,8959.00684
0.83178,8966.42871
0.83198,8973.85645
0.83218,8981.28613
0.83238,8988.71973
0.83258,8996.15625
0.83278,9003.59180
0.83298,9011.03906
0.83318,9018.48535
0.83338,9025.93848
0.83358,9033.39551
0.83378,9040.85449
0.83398,9048.31934
0.83418,9055.78809
0.83438,9063.25879
0.83458,9070.73047
0.83478,9078.20996
0.83498,9085.69434
0.83518,9093.17871
0.83538,9100.66895
0.83558,9108.16699
0.83578,9115.66309
0.83598,9123.16797
0.83618,9130.67188
0.83638,9138.17969
0.83658,9145.69141
0.83678,9153.20898
0.83698,9160.73242
0.83718,9168.25879
0.83738,9175.78516
0.83758,9183.31934
0.83778,9190.85645
0.83798,9198.39941
0.83818,9205.93652
0.83838,9213.48730
0.83858,9221.03906
0.83878,9228.59766
0.83898,9236.15625
0.83918,9243.71973
0.83938,9251.29004
0.83958,9258.86035
0.83978,9266.43652
0.83998,9274.01270
0.84018,9281.59668
0.84038,9289.18555
0.84058,9296.77441
0.84078,9304.37012
0.84098,9311.97070
0.84118,9319.57031
0.84138,9327.17871
0.84158,9334.79102
0.84178,9342.40234
0.84198,9350.01855
0.84218,9357.64355
0.84238,9365.27051
0.84258,9372.89648
0.84278,9380.53320
0.84298,9388.17188
0.84318,9395.81543
0.84338,9403.46191
0.84358,9411.10645
0.84378,9418.75977
0.84398,9426.41895
0.84418,9434.07910
0.84438,9441.74414
0.84458,9449.41504
0.84478,9457.08691
0.84498,9464.76465
0.84518,9472.44629
0.84538,9480.13379
0.84558,9487.81543
0.84578,9495.51074
0.84598,9503.20508
0.84618,9510.90723
0.84638,9518.61328
0.84658,9526.32324
0.84678,9534.03809
0.84698,9541.75488
0.84718,9549.47363
0.84738,9557.19336
0.84758,9564.92480
0.84778,9572.65527
0.84798,9580.39355
0.84818,9588.13379
0.84838,9595.87793
0.84858,9603.62598
0.84878,9611.37988
0.84898,9619.13770
0.84918,9626.89355
0.84938,9634.65723
0.84958,9642.42676
0.84978,9650.19629
0.84999,9657.97461
0.85019,9665.75684
0.85039,9673.54102
0.85059,9681.33008
0.85079,9689.12012
0.85099,9696.91309
0.85119,9704.71582
0.85139,9712.52051
0.85159,9720.32715
0.85179,9728.14062
0.85199,9735.95703
0.85219,9743.77832
0.85239,9751.60156
0.85259,9759.42969
0.85279,9767.25684
0.85299,9775.09473
0.85319,9782.93555
0.85339,9790.78125
0.85359,9798.62598
0.85379,9806.48145
0.85399,9814.33789
0.85419,9822.19824
0.85439,9830.06543
0.85459,9837.92773
0.85479,9845.80176
0.85499,9853.68066
0.85519,9861.55859
0.85539,9869.44434
0.85559,9877.33301
0.85579,9885.22656
0.85599,9893.12207
0.85619,9901.02246
0.85639,9908.92285
0.85659,9916.83301
0.85679,9924.74707
0.85699,9932.66504
0.85719,9940.58691
0.85739,9948.51074
0.85759,9956.44043
0.85779,9964.37695
0.85799,9972.31055
0.85819,9980.25098
0.85839,9988.19531
0.85859,9996.14648
0.85879,10004.09961
0.85899,10012.05664
0.85919,10020.02051
0.85939,10027.98535
0.85959,10035.95605
0.85979,10043.93066
0.85999,10051.90527
0.86019,10059.88574
0.86039,10067.87305
0.86059,10075.86523
0.86079,10083.86035
0.86099,10091.85742
0.86119,10099.86230
0.86139,10107.86816
0.86159,10115.88379
0.86179,10123.89062
0.86199,10131.91113
0.86219,10139.93555
0.86239,10147.95996
0.86259,10155.99414
0.86279,10164.03027
0.86299,10172.06934
0.86319,10180.11328
0.86339,10188.16113
0.86359,10196.21191
0.86379,10204.26562
0.86399,10212.32715
0.86419,10220.39355
0.86439,10228.46191
0.86459,10236.53418
0.86479,10244.61523
0.86499,10252.69434
0.86519,10260.78027
0.86539,10268.86816
0.86559,10276.95801
0.86579,10285.05762
0.86599,10293.16113
0.86619,10301.26465
0.86639,10309.37500
0.86659,10317.49121
0.86679,10325.61230
0.86699,10333.73340
0.86719,10341.85449
0.86739,10349.98730
0.86759,10358.12109
0.86779,10366.26074
0.86799,10374.40527
0.86819,10382.55371
0.86839,10390.70410
0.86859,10398.86230
0.86879,10407.02246
0.86899,10415.18262
0.86919,10423.35156
0.86939,10431.52441
0.86959,10439.70312
0.86979,10447.88086
0.86999,10456.06934
0.87019,10464.25879
0.87039,10472.45410
0.87059,10480.65332
0.87079,10488.85059
0.87099,10497.05762
0.87119,10505.26562
0.87139,10513.48145
0.87159,10521.70215
0.87179,10529.92480
0.87199,10538.15527
0.87219,10546.38281
0.87239,10554.62012
0.87259,10562.85938
0.87279,10571.09863
0.87299,10579.34961
0.87319,10587.60449
0.87339,10595.86035
0.87359,10604.12012
0.87379,10612.38867
0.87399,10620.65918
0.87419,10628.93164
0.87439,10637.20605
0.87459,10645.49023
0.87479,10653.77734
0.87499,10662.06934
0.87519,10670.36230
0.87539,10678.66309
0.87559,10686.96875
0.87579,10695.27539
0.87599,10703.58887
0.87619,10711.89941
0.87639,10720.22070
0.87659,10728.54688
0.87679,10736.87695
0.87699,10745.20996
0.87719,10753.54883
0.87739,10761.89160
0.87759,10770.23926
0.87779,10778.59082
0.87799,10786.94043
0.87819,10795.29980
0.87839,10803.66602
0.87859,10812.02930
0.87879,10820.40430
0.87899,10828.78125
0.87919,10837.16309
0.87939,10845.54785
0.87959,10853.93555
0.87979,10862.32715
0.87999,10870.72559
0.88019,10879.12988
0.88039,10887.53320
0.88059,10895.94531
0.88079,10904.36230
0.88099,10912.78223
0.88119,10921.20508
0.88139,10929.63379
0.88159,10938.06250
0.88179,10946.49707
0.88199,10954.94043
0.88219,10963.38770
0.88239,10971.83496
0.88259,10980.29004
0.88279,10988.75000
0.88299,10997.21094
0.88319,11005.67871
0.88339,11014.14648
0.88359,11022.62012
0.88379,11031.10449
0.88399,11039.58789
0.88419,11048.07715
0.88439,11056.57129
0.88459,11065.06836
0.88479,11073.57129
0.88499,11082.07910
0.88519,11090.58301
0.88539,11099.09863
0.88559,11107.61914
0.88579,11116.14355
0.88599,11124.66992
0.88619,11133.20312
0.88639,11141.74121
0.88659,11150.28320
0.88679,11158.82715
0.88699,11167.37598
0.88719,11175.93066
0.88739,11184.48828
0.88759,11193.04980
0.88779,11201.62207
0.88799,11210.18945
0.88819,11218.77051
0.88839,11227.34863
0.88859,11235.93652
0.88879,11244.52246
0.88899,11253.11426
0.88919,11261.71191
0.88939,11270.31738
0.88959,11278.92480
0.88979,11287.53613
0.88999,11296.15137
0.89019,11304.77441
0.89039,11313.39941
0.89059,11322.02832
0.89079,11330.65820
0.89099,11339.29785
0.89119,11347.93652
0.89139,11356.58594
0.89159,11365.23730
0.89179,11373.89551
0.89199,11382.55469
0.89219,11391.21973
0.89239,11399.89160
0.89259,11408.55762
0.89279,11417.23730
0.89299,11425.91992
0.89319,11434.60840
0.89339,11443.29883
0.89359,11451.99414
0.89379,11460.69629
0.89399,11469.40332
0.89419,11478.10938
0.89439,11486.81934
0.89459,11495.53906
0.89479,11504.26172
0.89499,11512.98926
0.89519,11521.72168
0.89539,11530.45898
0.89559,11539.20020
0.89579,11547.94434
0.89599,11556.69531
0.89619,11565.44238
0.89639,11574.20117
0.89659,11582.96582
0.89679,11591.73535
0.89699,11600.50586
0.89719,11609.28223
0.89739,11618.06445
0.89759,11626.85156
0.89779,11635.64355
0.89799,11644.43164
0.89819,11653.23047
0.89839,11662.03613
0.89859,11670.84180
0.89879,11679.65625
0.89899,11688.47363
0.89919,11697.29395
0.89939,11706.12109
0.89959,11714.95312
0.89979,11723.78516
0.89999,11732.62207
0.90019,11741.46973
0.90039,11750.31836
0.90059,11759.17285
0.90079,11768.02930
0.90099,11776.89160
0.90119,11785.75879
0.90139,11794.63379
0.90159,11803.50293
0.90179,11812.38379
0.90199,11821.27051
0.90219,11830.15918
0.90239,11839.05566
0.90259,11847.95508
0.90279,11856.86133
0.90299,11865.76465
0.90319,11874.67773
0.90339,11883.59277
0.90359,11892.51270
0.90379,11901.43945
0.90399,11910.37207
0.90419,11919.30762
0.90439,11928.25000
0.90459,11937.19531
0.90479,11946.14355
0.90499,11955.09668
0.90519,11964.04980
0.90539,11973.01367
0.90559,11981.98340
0.90579,11990.95605
0.90599,11999.92969
0.90619,12008.91309
0.90639,12017.90039
0.90659,12026.88867
0.90679,12035.88672
0.90699,12044.88379
0.90719,12053.88672
0.90739,12062.89355
0.90759,12071.90918
0.90779,12080.92871
0.90799,12089.95215
0.90819,12098.97949
0.90839,12108.01172
0.90859,12117.04980
0.90879,12126.08594
0.90899,12135.13184
0.90919,12144.18457
0.90939,12153.23730
0.90959,12162.29785
0.90979,12171.36523
0.90999,12180.43555
0.91019,12189.51074
0.91039,12198.59082
0.91059,12207.66699
0.91079,12216.75293
0.91099,12225.85059
0.91119,12234.94531
0.91139,12244.04785
0.91159,12253.15527
0.91179,12262.26562
0.91199,12271.38281
0.91219,12280.50488
0.91239,12289.62305
0.91259,12298.75293
0.91279,12307.88965
0.91299,12317.03027
0.91319,12326.17676
0.91339,12335.32227
0.91359,12344.47559
0.91379,12353.63770
0.91399,12362.80078
0.91419,12371.96191
0.91439,12381.13477
0.91459,12390.31055
0.91479,12399.49219
0.91499,12408.68066
0.91519,12417.87305
0.91539,12427.06641
0.91559,12436.26660
0.91579,12445.47363
0.91599,12454.68066
0.91619,12463.89453
0.91639,12473.11426
0.91659,12482.33887
0.91679,12491.57031
0.91699,12500.79980
0.91719,12510.04004
0.91739,12519.28516
0.91759,12528.53223
0.91779,12537.77734
0.91799,12547.03711
0.91819,12556.30078
0.91839,12565.56445
0.91859,12574.83789
0.91879,12584.11621
0.91899,12593.39746
0.91919,12602.68066
0.91939,12611.97363
0.91959,12621.26270
0.91979,12630.56348
0.91999,12639.86816
0.92019,12649.18066
0.92039,12658.49707
0.92059,12667.81543
0.92079,12677.13770
0.92099,12686.46777
0.92119,12695.80371
0.92139,12705.13379
0.92159,12714.47754
0.92179,12723.82715
0.92199,12733.17676
0.92219,12742.53613
0.92239,12751.90332
0.92259,12761.26855
0.92279,12770.63770
0.92299,12780.01465
0.92319,12789.39551
0.92339,12798.78027
0.92359,12808.17285
0.92379,12817.56738
0.92399,12826.96973
0.92419,12836.37598
0.92439,12845.78809
0.92459,12855.20020
0.92479,12864.62207
0.92499,12874.04199
0.92519,12883.47168
0.92539,12892.90723
0.92559,12902.34863
0.92579,12911.79395
0.92599,12921.24121
0.92619,12930.69629
0.92639,12940.15723
0.92659,12949.61816
0.92679,12959.08301
0.92699,12968.55762
0.92719,12978.03418
0.92739,12987.51660
0.92759,12997.00684
0.92779,13006.49902
0.92799,13015.99707
0.92819,13025.50098
0.92839,13035.00879
0.92859,13044.51660
0.92879,13054.03027
0.92899,13063.55566
0.92919,13073.08496
0.92939,13082.61230
0.92959,13092.15137
0.92979,13101.69434
0.92999,13111.24121
0.93019,13120.79590
0.93039,13130.34473
0.93059,13139.90723
0.93079,13149.47168
0.93099,13159.04199
0.93119,13168.62012
0.93139,13178.20215
0.93159,13187.78809
0.93179,13197.37598
0.93199,13206.97559
0.93219,13216.57129
0.93239,13226.17480
0.93259,13235.78613
0.93279,13245.40137
0.93299,13255.02441
0.93319,13264.64551
0.93339,13274.27637
0.93359,13283.91309
0.93379,13293.55566
0.93399,13303.19824
0.93419,13312.84668
0.93439,13322.49707
0.93459,13332.15918
0.93479,13341.82324
0.93499,13351.49512
0.93519,13361.17090
0.93539,13370.85254
0.93559,13380.53223
0.93579,13390.22559
0.93599,13399.91113
0.93619,13409.61426
0.93639,13419.31934
0.93659,13429.02832
0.93679,13438.74512
0.93699,13448.46191
0.93719,13458.18848
0.93739,13467.91895
0.93759,13477.65332
0.93779,13487.38574
0.93799,13497.13184
0.93819,13506.88379
0.93839,13516.63379
0.93859,13526.39551
0.93879,13536.16113
0.93899,13545.92676
0.93919,13555.70410
0.93939,13565.48535
0.93959,13575.26074
0.93979,13585.05566
0.93999,13594.84863
0.94019,13604.64746
0.94039,13614.45410
0.94059,13624.26074
0.94079,13634.07715
0.94099,13643.89746
0.94119,13653.72363
0.94139,13663.54785
0.94159,13673.38379
0.94179,13683.22363
0.94199,13693.06738
0.94219,13702.91895
0.94239,13712.77246
0.94259,13722.63379
0.94279,13732.49902
0.94299,13742.36816
0.94319,13752.23926
0.94339,13762.12207
0.94359,13772.00488
0.94379,13781.89551
0.94399,13791.79004
0.94419,13801.69434
0.94439,13811.59863
0.94459,13821.51074
0.94479,13831.42676
0.94499,13841.34082
0.94519,13851.26855
0.94539,13861.20020
0.94559,13871.13770
0.94579,13881.07520
0.94599,13891.02441
0.94619,13900.97754
0.94639,13910.93262
0.94659,13920.89160
0.94679,13930.85645
0.94699,13940.82520
0.94719,13950.80371
0.94739,13960.78613
0.94759,13970.77637
0.94779,13980.76660
0.94799,13990.76270
0.94819,14000.76660
0.94839,14010.77637
0.94859,14020.78223
0.94879,14030.80176
0.94899,14040.82520
0.94919,14050.85645
0.94939,14060.88574
0.94959,14070.92676
0.94980,14080.96973
0.95000,14091.02051
0.95020,14101.07129
0.95039,14111.12793
0.95060,14121.19434
0.95080,14131.26270
0.95100,14141.33691
0.95120,14151.41895
0.95140,14161.50488
0.95160,14171.59082
0.95180,14181.68848
0.95200,14191.79004
0.95220,14201.88770
0.95240,14212.00098
0.95260,14222.11816
0.95280,14232.23926
0.95300,14242.36426
0.95320,14252.49707
0.95340,14262.63574
0.95360,14272.77637
0.95380,14282.92480
0.95400,14293.07129
0.95420,14303.22949
0.95440,14313.39160
0.95460,14323.55957
0.95480,14333.73535
0.95500,14343.91309
0.95520,14354.09473
0.95540,14364.28613
0.95560,14374.48145
0.95580,14384.67285
0.95600,14394.87793
0.95620,14405.09082
0.95640,14415.30566
0.95660,14425.52637
0.95680,14435.75488
0.95700,14445.98535
0.95720,14456.21973
0.95740,14466.46387
0.95760,14476.70215
0.95780,14486.95605
0.95800,14497.21387
0.95820,14507.47363
0.95840,14517.74121
0.95860,14528.01660
0.95880,14538.29590
0.95900,14548.57910
0.95920,14558.86621
0.95940,14569.15723
0.95960,14579.45801
0.95980,14589.75879
0.96000,14600.06934
0.96020,14610.38770
0.96040,14620.70410
0.96060,14631.03223
0.96080,14641.36230
0.96100,14651.70215
0.96120,14662.03613
0.96140,14672.38379
0.96160,14682.73730
0.96180,14693.09082
0.96200,14703.45605
0.96220,14713.82520
0.96240,14724.20020
0.96260,14734.57715
0.96280,14744.95996
0.96300,14755.34863
0.96320,14765.74316
0.96340,14776.14160
0.96360,14786.54785
0.96380,14796.95996
0.96400,14807.37793
0.96420,14817.79590
0.96440,14828.22363
0.96460,14838.65723
0.96480,14849.08691
0.96500,14859.53027
0.96520,14869.98145
0.96540,14880.43457
0.96560,14890.89160
0.96580,14901.35645
0.96600,14911.82715
0.96620,14922.30371
0.96640,14932.78223
0.96660,14943.26270
0.96680,14953.75684
0.96700,14964.25098
0.96720,14974.75293
0.96740,14985.25879
0.96760,14995.77637
0.96780,15006.29004
0.96800,15016.81543
0.96820,15027.34668
0.96840,15037.87207
0.96860,15048.41504
0.96880,15058.95996
0.96900,15069.51074
0.96920,15080.06348
0.96940,15090.62988
0.96960,15101.19629
0.96980,15111.77051
0.97000,15122.34473
0.97020,15132.92285
0.97040,15143.51270
0.97060,15154.10840
0.97080,15164.70605
0.97100,15175.31348
0.97120,15185.91895
0.97140,15196.53809
0.97160,15207.16113
0.97180,15217.78613
0.97200,15228.41309
0.97220,15239.04785
0.97240,15249.69238
0.97260,15260.34082
0.97280,15270.99707
0.97300,15281.65137
0.97320,15292.31934
0.97340,15302.98926
0.97360,15313.66309
0.97380,15324.34082
0.97400,15335.02637
0.97420,15345.72168
0.97440,15356.41699
0.97460,15367.12207
0.97480,15377.83105
0.97500,15388.54785
0.97520,15399.26660
0.97540,15409.98926
0.97560,15420.71582
0.97580,15431.45020
0.97600,15442.19238
0.97620,15452.94238
0.97640,15463.69434
0.97660,15474.44824
0.97680,15485.21582
0.97700,15495.98535
0.97720,15506.76270
0.97740,15517.53418
0.97760,15528.31934
0.97780,15539.11426
0.97800,15549.91113
0.97820,15560.70996
0.97840,15571.52051
0.97860,15582.33496
0.97880,15593.15137
0.97900,15603.97754
0.97920,15614.80566
0.97940,15625.63379
0.97960,15636.47949
0.97980,15647.32520
0.98000,15658.17871
0.98020,15669.04004
0.98040,15679.89746
0.98060,15690.76855
0.98080,15701.64551
0.98100,15712.52637
0.98120,15723.40332
0.98140,15734.29785
0.98160,15745.19629
0.98180,15756.09668
0.98200,15767.00488
0.98220,15777.92090
0.98240,15788.84082
0.98260,15799.76074
0.98280,15810.69238
0.98300,15821.62598
0.98320,15832.56348
0.98340,15843.51270
0.98360,15854.46582
0.98380,15865.42871
0.98400,15876.38770
0.98420,15887.36035
0.98440,15898.33496
0.98460,15909.31934
0.98480,15920.29785
0.98500,15931.29004
0.98520,15942.29004
0.98540,15953.29004
0.98560,15964.30176
0.98580,15975.31738
0.98600,15986.33887
0.98620,15997.36816
0.98640,16008.39551
0.98660,16019.43066
0.98680,16030.47363
0.98700,16041.52051
0.98720,16052.57324
0.98740,16063.63770
0.98760,16074.70410
0.98780,16085.77637
0.98800,16096.85059
0.98820,16107.93457
0.98840,16119.01465
0.98860,16130.11035
0.98880,16141.21191
0.98900,16152.31934
0.98920,16163.42676
0.98940,16174.54590
0.98960,16185.67090
0.98980,16196.79785
0.99000,16207.92871
0.99020,16219.06543
0.99040,16230.21387
0.99060,16241.36230
0.99080,16252.52246
0.99100,16263.68457
0.99120,16274.85254
0.99140,16286.02441
0.99160,16297.20605
0.99180,16308.39355
0.99200,16319.57520
0.99220,16330.77637
0.99240,16341.97949
0.99260,16353.19238
0.99280,16364.40137
0.99300,16375.62207
0.99320,16386.84961
0.99340,16398.08398
0.99360,16409.31641
0.99380,16420.55664
0.99400,16431.80664
0.99420,16443.06250
0.99440,16454.31836
0.99460,16465.58789
0.99480,16476.85938
0.99500,16488.14062
0.99520,16499.41992
0.99540,16510.71094
0.99560,16522.00195
0.99580,16533.30078
0.99600,16544.60938
0.99620,16555.92188
0.99640,16567.23828
0.99660,16578.56055
0.99680,16589.89453
0.99700,16601.23242
0.99720,16612.57227
0.99740,16623.91211
